Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
153	:	1726269108.000	  2020.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/477/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/477/text.zst|jq -r .t|wc --lines --words --chars --bytes
239	:	1726269110.000	  2020.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/689/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/689/text.zst|jq -r .t|wc --lines --words --chars --bytes
201	:	1726269109.000	  2022.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/596/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/596/text.zst|jq -r .t|wc --lines --words --chars --bytes
161	:	1726269108.000	  2023.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/469/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/469/text.zst|jq -r .t|wc --lines --words --chars --bytes
179	:	1726269109.000	  2027.000	0	109	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/88/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/88/text.zst|jq -r .t|wc --lines --words --chars --bytes
207	:	1726269109.000	  2030.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/133/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/133/text.zst|jq -r .t|wc --lines --words --chars --bytes
136	:	1726269108.000	  2035.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/376/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/376/text.zst|jq -r .t|wc --lines --words --chars --bytes
166	:	1726269109.000	  2034.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/390/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/390/text.zst|jq -r .t|wc --lines --words --chars --bytes
244	:	1726269110.000	  2038.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/151/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/151/text.zst|jq -r .t|wc --lines --words --chars --bytes
191	:	1726269109.000	  2044.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/149/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/149/text.zst|jq -r .t|wc --lines --words --chars --bytes
250	:	1726269110.000	  2043.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/560/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/560/text.zst|jq -r .t|wc --lines --words --chars --bytes
229	:	1726269110.000	  2048.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/309/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/309/text.zst|jq -r .t|wc --lines --words --chars --bytes
154	:	1726269108.000	  2051.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/314/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/314/text.zst|jq -r .t|wc --lines --words --chars --bytes
144	:	1726269108.000	  2055.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/368/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/368/text.zst|jq -r .t|wc --lines --words --chars --bytes
