105	149	por_Latn
105	1	ron_Latn
105	71	rus_Cyrl
105	4	slk_Latn
105	8	slv_Latn
105	1	sna_Latn
105	3	som_Latn
105	94	spa_Latn
105	23	srd_Latn
105	9	sun_Latn
105	16	swe_Latn
105	1	swh_Latn
105	29	tha_Thai
105	1	tpi_Latn
105	1	tsn_Latn
105	99	tur_Latn
105	10	ukr_Cyrl
105	334	uzn_Latn
105	12	vec_Latn
105	211	vie_Latn
105	1	yor_Latn
105	101	zsm_Latn
114	2	acq_Arab
114	2	afr_Latn
114	5	als_Latn
114	1	ars_Arab
114	11	ast_Latn
114	2	ayr_Latn
114	4	bam_Latn
114	1	bem_Latn
114	6	bjn_Latn
114	2	ces_Latn
114	415	cmn_Hans
114	755	cmn_Hant
114	1	crh_Latn
114	11	dan_Latn
114	39	deu_Latn
114	2	ekk_Latn
114	1	ell_Grek
114	396	eng_Latn
114	9	eus_Latn
114	24	fin_Latn
114	12	fra_Latn
114	10	fur_Latn
114	2	gla_Latn
114	2	glg_Latn
114	2	gug_Latn
114	1	hat_Latn
114	2	hin_Deva
114	2	hne_Deva
114	2	hrv_Latn
114	2	hun_Latn
114	1	ibo_Latn
114	1	ilo_Latn
114	1073	ind_Latn
114	67	ita_Latn
114	66	jpn_Jpan
114	1	kac_Latn
114	1	kaz_Cyrl
114	1	kmr_Latn
114	10	kor_Hang
114	2	lit_Latn
114	1	lmo_Latn
114	1	lua_Latn
114	1	lvs_Latn
114	1	min_Latn
114	1	mkd_Cyrl
114	7	mlt_Latn
114	45	nld_Latn
114	5	nno_Latn
114	69	nob_Latn
114	2	nso_Latn
114	6197	null
114	1	pag_Latn
114	11	pes_Arab
114	12	pol_Latn
114	20	por_Latn
114	2	prs_Arab
114	173	rus_Cyrl
114	4	scn_Latn
114	20	slv_Latn
