Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
264	:	1725672773.114	   157.296	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/gla_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/gla_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
327	:	1725672930.462	     3.753	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/nus_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/nus_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
57	:	1725672763.868	   189.065	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/yor_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/yor_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
130	:	1725672764.086	   200.157	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/awa_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/awa_Deva/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
320	:	1725672899.805	    76.802	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/gaz_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/gaz_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
263	:	1725672770.322	   207.089	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/tir_Ethi/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/tir_Ethi/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
254	:	1725672765.832	   213.536	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/crh_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/crh_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
306	:	1725672856.453	   129.688	0	115	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/ydd_Hebr/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/ydd_Hebr/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
261	:	1725672768.837	   222.148	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/epo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/epo_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
256	:	1725672766.195	   238.338	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/pbt_Arab/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/pbt_Arab/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
66	:	1725672763.895	   257.678	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/szl_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/szl_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
270	:	1725672779.638	   252.292	0	117	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/ltz_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/ltz_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
